N,integral
10848,18.7268
10849,18.7306
10850,18.8981
10851,18.7689
10852,18.9657
10853,18.49
10854,18.6957
10855,18.8969
10856,18.674
10857,18.7263
10858,18.7807
10859,18.892
10860,18.522
10861,18.8063
10862,18.523
10863,18.7114
10864,18.9609
10865,18.7135
10866,18.8317
10867,18.8122
10868,18.6661
10869,18.8219
10870,18.6824
10871,18.7336
10872,18.7048
10873,18.6868
10874,18.7607
10875,18.918
10876,18.8182
10877,18.5905
10878,18.7948
10879,18.627
10880,18.6504
10881,18.6606
10882,18.793
10883,18.8582
10884,18.5962
10885,18.5272
10886,18.7457
10887,18.6736
10888,18.5251
10889,18.6437
10890,18.8195
10891,18.5637
10892,18.928
10893,18.643
10894,18.7709
10895,18.9029
10896,18.9737
10897,18.8783
10898,18.7112
10899,18.575
10900,18.8041
10901,18.6267
10902,18.8401
10903,18.6078
10904,18.654
10905,18.6516
10906,18.8041
10907,18.7091
10908,18.8019
10909,18.8861
10910,18.6235
10911,18.3502
10912,18.878
10913,18.6998
10914,18.8775
10915,18.6839
10916,19.1319
10917,18.8135
10918,18.6756
10919,18.6649
10920,18.5833
10921,18.7988
10922,18.7703
10923,18.6115
10924,18.806
10925,18.6631
10926,18.6354
10927,18.8747
10928,18.6916
10929,18.7674
10930,18.75
10931,18.6176
10932,18.6545
10933,18.4891
10934,18.7376
10935,18.7265
10936,18.5711
10937,18.6334
10938,19.1093
10939,18.6879
10940,18.628
10941,18.9822
10942,18.5148
10943,18.6031
10944,18.6567
10945,18.7945
10946,18.9188
10947,18.5442
10948,18.8307
10949,18.7897
10950,18.8959
10951,18.7417
10952,18.9002
10953,18.767
10954,18.8059
10955,18.9654
10956,18.658
10957,18.8834
10958,18.7072
10959,18.5211
10960,18.817
10961,18.7354
10962,18.8539
10963,18.7747
10964,18.7182
10965,18.8754
10966,18.8419
10967,18.8549
10968,18.8465
10969,18.8512
10970,18.7755
10971,18.8701
10972,18.8097
10973,18.9416
10974,18.9278
10975,18.5233
10976,18.7323
10977,18.6984
10978,18.7452
10979,18.8835
10980,18.8403
10981,18.788
10982,18.6222
10983,19.0026
10984,18.7452
10985,18.4035
10986,18.8314
10987,18.7422
10988,18.7917
10989,18.701
10990,18.599
10991,18.8838
10992,18.8661
10993,18.8893
10994,18.6743
10995,18.6912
10996,18.8837
10997,18.8067
10998,19.058
10999,19.0348
11000,18.7346
11001,18.5223
11002,18.7481
11003,18.826
11004,19.001
11005,18.923
11006,18.754
11007,18.5251
11008,18.7061
11009,18.6612
11010,18.8411
11011,18.9127
11012,18.6991
11013,18.7683
11014,18.603
11015,18.7435
11016,18.5044
11017,18.9456
11018,18.7147
11019,18.6299
11020,18.6573
11021,18.6467
11022,18.9926
11023,18.6904
11024,18.9398
11025,18.9408
11026,18.9525
11027,18.7512
11028,18.8864
11029,18.8311
11030,18.7121
11031,18.7841
11032,18.8756
11033,18.7639
11034,18.6481
11035,18.8892
11036,18.7077
11037,18.6484
11038,18.9116
11039,18.682
11040,18.6975
11041,18.5738
11042,18.6732
11043,18.5317
11044,18.7502
11045,18.9053
11046,18.6339
11047,18.6966
11048,18.8316
11049,18.7338
11050,18.737
11051,18.9566
11052,18.8513
11053,18.556
11054,18.6519
11055,19.1249
11056,18.7724
11057,18.7672
11058,18.6791
11059,18.6774
11060,18.8532
11061,18.8163
11062,18.4451
11063,18.8729
11064,18.6527
11065,18.8858
11066,18.5471
11067,18.6164
11068,18.7484
11069,18.6406
11070,18.6913
11071,18.8082
11072,18.7818
11073,18.7811
11074,18.8636
11075,18.7124
11076,18.6332
11077,18.576
11078,18.9709
11079,18.7882
11080,18.5915
11081,18.8654
11082,18.8539
11083,18.7908
11084,18.7867
11085,18.8836
11086,18.6625
11087,18.6623
11088,18.8942
11089,19.0739
11090,18.7576
11091,18.7975
11092,18.5939
11093,18.6768
11094,18.6752
11095,18.8993
11096,18.8907
11097,18.793
11098,18.7675
11099,18.7097
11100,18.7377
11101,18.7593
11102,18.6886
11103,18.7577
11104,18.7647
11105,18.5139
11106,18.7242
11107,18.7781
11108,18.7881
11109,18.4926
11110,18.764
11111,18.8425
11112,18.7935
11113,18.7626
11114,18.8552
11115,18.9645
11116,18.5921
11117,18.6522
11118,18.8641
11119,18.752
11120,18.8716
11121,18.9916
11122,18.6554
11123,18.9613
11124,18.4596
11125,18.7957
11126,19.05
11127,18.7917
11128,18.7035
11129,18.8188
11130,18.7025
11131,18.5897
11132,18.7141
11133,18.9685
11134,18.7661
11135,18.6697
11136,18.9783
11137,18.7105
11138,18.767
11139,18.8064
11140,18.8451
11141,18.6026
11142,18.7959
11143,18.6705
11144,18.7732
11145,18.6566
11146,18.6941
11147,18.6965
11148,18.7642
11149,19.0126
11150,18.6061
11151,18.7756
11152,18.7959
11153,18.6821
11154,18.7284
11155,18.8111
11156,19.0653
11157,18.658
11158,18.7744
11159,18.876
11160,18.7209
11161,18.8196
11162,18.933
11163,18.5204
11164,18.7107
11165,18.7597
11166,18.7972
11167,18.8215
11168,18.6312
11169,18.9811
11170,18.6747
11171,18.6805
11172,18.9705
11173,18.8708
11174,18.5171
11175,18.8408
11176,18.6706
11177,18.7016
11178,18.8081
11179,18.8066
11180,18.8771
11181,18.9688
11182,19.0404
11183,18.8079
11184,18.5257
11185,18.7496
11186,18.7307
11187,18.8381
11188,18.837
11189,18.9826
11190,18.894
11191,18.8242
11192,18.7879
11193,18.9274
11194,18.751
11195,18.8024
11196,18.6985
11197,18.6749
11198,18.887
11199,18.8104
11200,18.7749
11201,18.5394
11202,18.9647
11203,18.5706
11204,18.7723
11205,19.0359
11206,18.9058
11207,18.6245
11208,18.6531
11209,18.579
11210,18.9447
11211,18.6912
11212,18.8045
11213,18.7701
11214,18.6272
11215,18.7309
11216,18.7986
11217,18.7855
11218,18.8659
11219,18.7263
11220,18.5751
11221,18.8804
11222,18.8285
11223,18.548
11224,18.7521
11225,18.8594
11226,18.606
11227,18.4571
11228,18.5715
11229,18.8486
11230,18.7007
11231,18.9176
11232,18.7197
11233,18.5915
11234,18.7867
11235,18.6485
11236,18.5955
11237,18.9148
11238,18.7493
11239,18.7655
11240,18.6822
11241,18.8403
11242,18.9106
11243,18.6334
11244,18.9017
11245,18.6639
11246,18.7684
11247,18.5999
11248,18.7772
11249,18.8327
11250,18.7689
11251,18.7117
11252,18.8823
11253,18.9029
11254,18.8823
11255,18.8333
11256,19.0401
11257,18.7495
11258,18.9958
11259,18.6596
11260,18.7432
11261,18.7661
11262,18.7215
11263,18.673
11264,18.6776
11265,18.6696
11266,18.8182
11267,18.8999
11268,18.6353
11269,18.6989
11270,18.6398
11271,18.7896
11272,18.7511
11273,18.7616
11274,18.6661
11275,18.6454
11276,18.7306
11277,18.6523
11278,18.7841
11279,18.7119
11280,18.8755
11281,18.7095
11282,18.7644
11283,18.49
11284,18.7501
11285,18.8099
11286,18.9398
11287,18.6637
11288,18.8329
11289,18.6149
11290,18.4932
11291,18.9107
11292,18.8009
11293,18.6395
11294,18.8642
11295,18.557
11296,18.6588
11297,18.7359
11298,18.6961
11299,18.7456
11300,18.7812
11301,18.8233
11302,18.6524
11303,18.7671
11304,18.6836
11305,18.6935
11306,18.9496
11307,18.7992
11308,18.7379
11309,18.9031
11310,18.7448
11311,19.0464
11312,18.8163
11313,18.6423
11314,18.4943
11315,18.7583
11316,18.6701
11317,18.571
11318,18.7406
11319,18.7296
11320,18.9181
11321,18.7215
11322,18.4829
11323,18.583
11324,18.6403
11325,18.7439
11326,18.7427
11327,18.9224
11328,18.6113
11329,18.9048
11330,18.7593
11331,18.8742
11332,18.5597
11333,18.804
11334,18.7959
11335,18.7965
11336,18.7239
11337,18.8303
11338,18.7669
11339,18.7238
11340,18.7849
11341,18.6904
11342,18.8126
11343,18.9671
11344,18.7146
11345,18.8465
11346,18.5044
11347,19.0125
11348,18.7515
11349,18.6541
11350,18.7202
11351,18.8761
11352,18.8959
11353,18.8252
11354,18.86
11355,18.8819
11356,18.8073
11357,18.9293
11358,18.7718
11359,18.721
11360,18.5942
11361,18.5811
11362,18.6509
11363,18.6436
11364,18.7742
11365,18.9154
11366,18.7214
11367,18.8208
11368,18.6762
11369,18.6307
11370,18.7843
11371,18.6369
11372,18.7289
11373,18.8555
11374,18.9084
11375,18.8458
11376,18.8142
11377,18.7524
11378,18.7246
11379,18.8049
11380,18.8304
11381,18.9951
11382,18.9116
11383,18.8578
11384,18.5573
11385,18.8081
11386,18.7924
11387,18.8575
11388,18.5753
11389,18.6025
11390,18.734
11391,19.0107
11392,18.5538
11393,18.8318
11394,18.7482
11395,18.9624
11396,18.6676
11397,18.7541
11398,18.7763
11399,18.6514
11400,18.7792
11401,18.6773
11402,18.6654
11403,19.0083
11404,18.6076
11405,18.7314
11406,18.7941
11407,18.7297
11408,18.6527
11409,18.7021
11410,18.7096
11411,18.8299
11412,18.4331
11413,18.6106
11414,18.5809
11415,18.8078
11416,18.6896
11417,18.6382
11418,18.7236
11419,18.8029
11420,18.8901
11421,18.9734
11422,18.9563
11423,18.8714
11424,18.8907
11425,18.6598
11426,18.5353
11427,18.7004
11428,18.8532
11429,18.6105
11430,18.807
11431,18.6365
11432,18.7831
11433,18.921
11434,18.5757
11435,18.6662
11436,18.7411
11437,18.9776
11438,18.7588
11439,18.7329
11440,18.8055
11441,18.9895
11442,18.7719
11443,18.6863
11444,18.8661
11445,18.7418
11446,18.7792
11447,18.6827
11448,18.9072
11449,18.6549
11450,18.958
11451,18.8051
11452,18.8172
11453,18.7255
11454,18.8671
11455,18.715
11456,18.3791
11457,18.5325
11458,18.9809
11459,18.6322
11460,18.9161
11461,18.667
11462,18.9644
11463,18.8683
11464,18.6695
11465,18.9824
11466,18.4964
11467,18.631
11468,18.5142
11469,18.8478
11470,18.6215
11471,18.9082
11472,18.8558
11473,19.0049
11474,18.7055
11475,18.888
11476,18.9043
11477,18.7405
11478,18.6463
11479,18.7078
11480,18.8727
11481,18.8489
11482,18.934
11483,18.7453
11484,18.6689
11485,18.8414
11486,18.7506
11487,18.7622
11488,18.7975
11489,18.5896
11490,18.7043
11491,18.6391
11492,18.8038
11493,18.9696
11494,18.6669
11495,18.5917
11496,18.6745
11497,18.7148
11498,18.6707
11499,18.8532
11500,18.604
11501,18.7598
11502,18.9664
11503,18.7468
11504,18.5498
11505,18.5806
11506,18.8532
11507,18.7769
11508,18.7665
11509,18.9187
11510,18.7379
11511,18.7147
11512,18.9763
11513,18.6911
11514,18.845
11515,18.7496
11516,18.6246
11517,18.8602
11518,18.4941
11519,18.8247
11520,18.6692
11521,18.5507
11522,18.8371
11523,18.8378
11524,18.8223
11525,18.9666
11526,18.6602
11527,18.8721
11528,18.8487
11529,18.8151
11530,18.8801
11531,18.9918
11532,18.8709
11533,18.7904
11534,18.7943
11535,18.9319
11536,18.7572
11537,18.6083
11538,18.9489
11539,18.9042
11540,18.9137
11541,18.6687
11542,18.6955
11543,18.8096
11544,18.5908
11545,18.597
11546,18.8141
11547,18.6664
11548,18.9837
11549,18.8826
11550,18.7444
11551,18.6461
11552,18.8675
11553,18.9315
11554,18.7361
11555,18.6823
11556,18.7348
11557,18.8035
11558,18.996
11559,18.7915
11560,18.8209
11561,18.7531
11562,18.6407
11563,18.8785
11564,18.7839
11565,18.6721
11566,18.8023
11567,18.7774
11568,18.6916
11569,18.6747
11570,18.5353
11571,18.8563
11572,18.8141
11573,18.5805
11574,18.8842
11575,18.7028
11576,18.8937
11577,18.5985
11578,18.8697
11579,18.6148
11580,18.7868
11581,18.6477
11582,18.9825
11583,18.7403
11584,18.8158
11585,18.914
11586,18.6912
11587,18.7089
11588,18.814
11589,18.6954
11590,18.845
11591,18.7896
11592,18.6128
11593,18.7288
11594,18.6707
11595,18.671
11596,18.5796
11597,18.7929
11598,18.7291
11599,18.8473
11600,18.5445
11601,18.6546
11602,18.701
11603,18.7363
11604,18.766
11605,18.6339
11606,18.7905
11607,18.6968
11608,18.8444
11609,18.8847
11610,18.7613
11611,18.9047
11612,18.5856
11613,18.6685
11614,18.8468
11615,18.9457
11616,18.6015
11617,18.6609
11618,18.6384
11619,18.8054
11620,18.7422
11621,18.8927
11622,18.833
11623,18.8385
11624,18.517
11625,18.9086
11626,18.8103
11627,18.6739
11628,18.7858
11629,18.7099
11630,18.8353
11631,18.6833
11632,18.7431
11633,18.5957
11634,18.7393
11635,18.8319
11636,18.7334
11637,18.7821
11638,18.7898
11639,18.6989
11640,18.7527
11641,18.5946
11642,18.8026
11643,18.7573
11644,18.7698
11645,18.8084
11646,18.8807
11647,18.7945
11648,18.9289
11649,18.6678
11650,18.7031
11651,18.6094
11652,19.004
11653,18.7369
11654,18.8022
11655,18.6954
11656,18.5737
11657,18.85
11658,18.9627
11659,18.6243
11660,18.758
11661,18.8936
11662,18.4907
11663,18.7558
11664,18.7511
11665,18.6691
11666,18.723
11667,18.6644
11668,18.8416
11669,18.653
11670,18.9456
11671,18.6875
11672,18.571
11673,18.5792
11674,18.5458
11675,18.8442
11676,18.6629
11677,18.6904
11678,18.7888
11679,18.6684
11680,18.6258
11681,18.7459
11682,18.91
11683,18.8686
11684,18.5677
11685,18.8493
11686,18.6879
11687,18.7359
11688,18.8106
11689,18.6959
11690,18.953
11691,18.7811
11692,19.0387
11693,18.788
11694,18.6648
11695,18.7123
11696,19.0073
11697,18.7676
11698,18.6736
11699,18.8273
11700,18.7537
11701,18.8067
11702,18.7185
11703,18.5985
11704,18.8687
11705,18.9559
11706,18.6876
11707,18.7433
11708,18.8629
11709,18.7861
11710,18.8016
11711,18.7464
11712,18.6635
11713,18.8746
11714,18.699
11715,18.7458
11716,18.7231
11717,18.6005
11718,18.7697
11719,18.7777
11720,18.9512
11721,18.6483
11722,18.6256
11723,18.8347
11724,18.9406
11725,18.6994
11726,18.7117
11727,18.8993
11728,18.8619
11729,18.8231
11730,18.9466
11731,18.7233
11732,18.7795
11733,18.7966
11734,18.7594
11735,18.5644
11736,18.8497
11737,18.6584
11738,18.6267
11739,18.5868
11740,18.7587
11741,18.7841
11742,18.7778
11743,18.7022
11744,18.7637
11745,18.7377
11746,18.5994
11747,18.5777
11748,18.7341
11749,18.5053
11750,18.784
11751,18.6997
11752,18.6994
11753,18.7784
11754,18.9353
11755,18.8534
11756,18.8366
11757,18.7612
11758,18.9551
11759,18.591
11760,18.8181
11761,18.7279
11762,18.6103
11763,18.7644
11764,18.5882
11765,18.7618
11766,18.6683
11767,18.6658
11768,18.5791
11769,18.9015
11770,18.9514
11771,18.8397
11772,18.7013
11773,18.7946
11774,18.6182
11775,18.7302
11776,19.0007
11777,18.54
11778,18.7776
11779,18.6607
11780,18.8385
11781,18.7782
11782,18.7404
11783,18.823
11784,18.9723
11785,18.7894
11786,18.8737
11787,18.6945
11788,18.5694
11789,18.5285
11790,19.0259
11791,18.7157
11792,18.8443
11793,18.8515
11794,18.6681
11795,18.8156
11796,18.5607
11797,18.5611
11798,18.7688
11799,18.7886
11800,19.0727
11801,18.6623
11802,18.6565
11803,18.7476
11804,18.7471
11805,18.694
11806,18.7085
11807,19.069
11808,18.5685
11809,18.6611
11810,18.7463
11811,18.4168
11812,18.5377
11813,18.9626
11814,18.6483
11815,18.7208
11816,18.797
11817,18.8794
11818,18.6631
11819,18.7093
11820,18.5858
11821,18.7601
11822,18.843
11823,18.8545
11824,18.7147
11825,18.7014
11826,18.762
11827,18.6885
11828,18.8855
11829,18.898
11830,18.7583
11831,18.8663
11832,18.8084
11833,18.8455
11834,18.7008
11835,18.6603
11836,18.7773
11837,18.8325
11838,18.8062
11839,18.7307
11840,18.6935
11841,18.7977
11842,18.6378
11843,18.7487
11844,18.6388
11845,18.5418
11846,18.5201
11847,18.7873
11848,18.8063
11849,18.8162
11850,18.7371
11851,18.6392
11852,18.7303
11853,18.8344
11854,18.8762
11855,18.7525
11856,18.7065
11857,18.7707
11858,18.6884
11859,18.9704
11860,18.8942
11861,18.6194
11862,18.7525
11863,18.7075
11864,18.6444
11865,18.6649
11866,18.9289
11867,18.8514
11868,18.7307
11869,18.6646
11870,18.7051
11871,18.7593
11872,18.6543
11873,18.7442
11874,18.7987
11875,18.8537
11876,18.9036
11877,18.6473
11878,18.7867
11879,18.6925
11880,18.8579
11881,18.6752
11882,18.7569
11883,18.6618
11884,18.8247
11885,18.7541
11886,18.8707
11887,18.7103
11888,18.7842
11889,18.7683
11890,18.7787
11891,18.7125
11892,18.8735
11893,18.5454
11894,18.5844
11895,18.7849
11896,18.8373
11897,18.6412
11898,18.986
11899,18.8267
11900,18.6757
11901,18.8347
11902,18.5238
11903,18.7726
11904,18.7027
11905,18.7939
11906,18.6668
11907,18.9118
11908,18.9895
11909,18.6356
11910,18.6008
11911,18.7387
11912,18.711
11913,18.8248
11914,18.7679
11915,18.7267
11916,18.5467
11917,18.7604
11918,18.7755
11919,18.9158
11920,18.7092
11921,18.8637
11922,18.7776
11923,18.9127
11924,18.797
11925,18.6727
11926,18.8439
11927,18.8054
11928,18.7802
11929,18.8781
11930,18.7283
11931,18.7923
11932,18.7827
11933,18.6111
11934,18.5374
11935,18.8515
11936,18.796
11937,18.8303
11938,18.7909
11939,18.7807
11940,18.9113
11941,18.4153
11942,18.8003
11943,18.6975
11944,18.9292
11945,18.7018
11946,18.8298
11947,18.7668
11948,18.7589
11949,18.6114
11950,18.6598
11951,19.1448
11952,18.5569
11953,18.8109
11954,18.6305
11955,18.6656
11956,18.6882
11957,18.7765
11958,18.8753
11959,18.7308
11960,18.9048
11961,18.6492
11962,18.6179
11963,18.8164
11964,18.8264
11965,18.8002
11966,18.88
11967,18.8114
11968,18.9398
11969,18.8368
11970,18.6648
11971,18.7361
11972,18.7941
11973,18.9069
11974,18.59
11975,18.7915
11976,18.8468
11977,18.3984
11978,18.8446
11979,18.939
11980,18.6812
11981,18.7619
11982,18.8479
11983,18.6806
11984,18.7761
11985,18.901
11986,18.8776
11987,18.6651
11988,18.6751
11989,18.8491
11990,18.728
11991,19.0229
11992,18.6373
11993,18.638
11994,18.6713
11995,18.733
11996,18.885
11997,18.692
11998,18.6964
11999,18.4655
12000,18.9322
12001,18.7249
12002,18.8475
12003,18.6792
12004,18.8707
12005,18.5766
12006,18.672
12007,18.8357
12008,18.7719
12009,18.5325
12010,18.9141
12011,18.7985
12012,18.6451
12013,18.9564
12014,18.5788
12015,18.7267
12016,18.7522
12017,18.8461
12018,18.5392
12019,18.7499
12020,18.8481
12021,18.8233
12022,18.9545
12023,18.573
12024,18.8346
12025,18.5703
12026,18.7346
12027,18.8651
12028,18.8858
12029,18.5466
12030,18.7972
12031,18.8991
12032,18.8149
12033,18.8875
12034,19.1243
12035,18.7603
12036,18.6784
12037,18.7535
12038,18.6858
12039,18.8273
12040,18.5598
12041,18.7873
12042,18.7934
12043,18.6318
12044,18.573
12045,18.6816
12046,18.4648
12047,18.4375
12048,18.7037
12049,18.7982
12050,18.749
12051,18.6943
12052,18.6361
12053,18.8603
12054,18.845
12055,18.8847
12056,18.741
12057,18.8783
12058,18.506
12059,18.6758
12060,18.7476
12061,18.8901
12062,18.8167
12063,18.8151
12064,18.7784
12065,18.8258
12066,18.668
12067,18.8358
12068,18.7139
12069,18.8471
12070,18.7661
12071,18.6951
12072,18.7847
12073,18.8414
12074,18.8045
12075,18.8213
12076,18.779
12077,18.8127
12078,18.5374
12079,18.6866
12080,18.6374
12081,18.5903
12082,18.664
12083,18.6681
12084,18.6777
12085,18.7151
12086,18.6333
12087,18.9697
12088,18.7924
12089,18.7978
12090,18.9142
12091,18.6994
12092,18.5826
12093,18.8236
12094,18.8602
12095,18.8198
12096,18.6245
12097,18.6148
12098,18.7972
12099,18.7011
12100,18.8018
12101,18.7191
12102,18.5567
12103,18.6432
12104,18.7877
12105,18.7894
12106,18.4527
12107,18.7691
12108,18.7524
12109,18.6468
12110,18.7707
12111,18.7484
12112,18.6108
12113,18.9842
12114,18.792
12115,18.8085
12116,18.7025
12117,18.8569
12118,18.6343
12119,18.6472
12120,18.9674
12121,18.6168
12122,18.8129
12123,18.6757
12124,19.0706
12125,18.8091
12126,18.6056
12127,18.8751
12128,18.817
12129,18.7438
12130,18.519
12131,18.7503
12132,18.7276
12133,18.8367
12134,18.8086
12135,18.5612
12136,18.8173
12137,18.7582
12138,18.7788
12139,18.8951
12140,18.5589
12141,18.7335
12142,18.8148
12143,18.6295
12144,18.7508
12145,18.8085
12146,18.9645
12147,18.8728
12148,18.8564
12149,18.7192
12150,18.6143
12151,18.714
12152,18.7319
12153,18.5586
12154,19.0013
12155,18.7724
12156,18.8725
12157,18.7171
12158,18.6379
12159,18.7807
12160,18.4655
12161,18.6509
12162,18.424
12163,18.6422
12164,18.6483
12165,18.7385
12166,18.7734
12167,18.7254
12168,18.5624
12169,18.6614
12170,18.7858
12171,18.7999
12172,18.8829
12173,18.7302
12174,18.6497
12175,18.7565
12176,18.6695
12177,18.7724
12178,18.7512
12179,18.6254
12180,18.6343
12181,18.5634
12182,18.8369
12183,18.746
12184,18.5402
12185,18.5022
12186,18.8778
12187,18.8162
12188,18.8449
12189,18.7916
12190,18.7931
12191,18.9632
12192,18.8057
12193,18.8529
12194,18.7729
12195,18.83
12196,18.7825
12197,18.7378
12198,18.9322
12199,18.7901
12200,18.787
12201,18.4907
12202,18.5571
12203,18.7943
12204,18.5733
12205,18.7166
12206,18.7887
12207,18.966
12208,18.8473
12209,18.9119
12210,18.8785
12211,18.6135
12212,18.7028
12213,18.5993
12214,18.8116
12215,18.9135
12216,18.8859
12217,18.6434
12218,18.5761
12219,18.7493
12220,18.6991
12221,18.8195
12222,18.5677
12223,18.9447
12224,18.6933
12225,18.8684
12226,18.7504
12227,18.5223
12228,18.6117
12229,18.7942
12230,18.8692
12231,18.7287
12232,19.0329
12233,18.7827
12234,18.4785
12235,18.8227
12236,18.7953
12237,18.7596
12238,18.7641
12239,18.8081
12240,18.6102
12241,18.8061
12242,18.7219
12243,18.7555
12244,18.7716
12245,18.6218
12246,18.5765
12247,18.7852
12248,19.0255
12249,18.8783
12250,18.6142
12251,18.8283
12252,18.8627
12253,18.7161
12254,18.5373
12255,18.7332
12256,18.6833
12257,18.8489
12258,18.6382
12259,18.553
12260,18.6972
12261,18.8538
12262,18.8188
12263,18.569
12264,18.7522
12265,18.5102
12266,18.6098
12267,18.6781
12268,18.6273
12269,18.6462
12270,18.7343
12271,18.6018
12272,18.7278
12273,18.7459
12274,18.6984
12275,18.6559
12276,18.7422
12277,18.611
12278,18.812
12279,18.6985
12280,18.6407
12281,18.624
12282,18.8415
12283,18.6649
12284,18.7259
12285,18.5723
12286,18.6577
12287,18.7998
12288,18.8544
12289,18.6985
12290,18.4539
12291,18.8084
12292,18.8043
12293,18.659
12294,18.5248
12295,18.6324
12296,18.7038
12297,18.7705
12298,18.7662
12299,18.7146
12300,18.7123
12301,18.7638
12302,18.5205
12303,18.8543
12304,18.549
12305,18.7058
12306,18.6872
12307,18.9316
12308,18.8687
12309,18.6203
12310,18.661
12311,18.5501
12312,18.5242
12313,18.8753
12314,18.9021
12315,18.6133
12316,18.9149
12317,18.7365
12318,18.8679
12319,18.885
12320,18.4899
12321,18.8586
12322,18.8895
12323,18.7304
12324,18.8638
12325,18.696
12326,18.8463
12327,18.533
12328,18.6887
12329,18.8307
12330,18.6838
12331,18.6231
12332,18.8225
12333,18.7594
12334,18.9771
12335,18.6704
12336,18.692
12337,18.6954
12338,18.5924
12339,18.7641
12340,18.781
12341,18.6826
12342,18.6385
12343,18.6973
12344,18.6113
12345,18.9315
12346,18.963
12347,18.7159
12348,18.6825
12349,18.6626
12350,18.7825
12351,18.8363
12352,18.9915
12353,18.7646
12354,19.0323
12355,18.4326
12356,18.7279
12357,18.7849
12358,18.6001
12359,18.807
12360,18.6005
12361,18.7113
12362,18.8462
12363,18.8211
12364,18.7777
12365,18.7797
12366,18.7694
12367,18.8007
12368,18.8477
12369,18.7753
12370,18.6005
12371,18.8016
12372,18.7502
12373,18.8005
12374,18.6607
12375,18.8572
12376,18.7174
12377,18.8087
12378,18.8036
12379,18.6609
12380,18.7718
12381,18.8281
